comment,label,rate,Unnamed: 3
Chất lượng sản phẩm rất kém.,negative,1,
Làm ăn như cứt.!.,negative,1,
sao đặt hai cái khác nhau mà giao hai cái giống nhau vậy shop.,negative,2,
Sản phẩm y hình.,positive,5,
Tuy nhiên from rộng quá. 😭.,positive,4,
<3.,positive,5,
Vải ko đẹp lắm tiền nào của ấy . gửi nhầm màu áo.,negative,2,
Vải nóng.,negative,2,
"Vải hơi mỏng, kiểu dáng ok.",neutral,3,
Đã nhận được hàng.,positive,4,
"Mua voucher quang cao la 197k giam con 99k ma thuc te shopee van thu tien nguoi mua la 197k, chat luong The company pizza hoi nao ko can ban cai nhung: hoa don tinh tien tai nha hang the hien phan an co 99k thoi, trong khi shoppee thu cua khach là 197k , yeu cau shopee tra loi cho hop ly ti di.",negative,1,
Đẹp lắm 💛.,positive,5,
Đẹp.,positive,4,
Rate 5 sao luôn.,positive,5,
Hàng giao đúng cam kết.,positive,4,
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive,4,
Mua với giá km 79k quá ok luôn.,positive,5,
Lắm nhé.,neutral,3,
Sp dùng tốt.,positive,4,
Cảm ơn shop rất nhìu.,positive,5,
Nhân viên phục vụ tốt.,positive,4,
M rất thích.,positive,5,
5 sao cho thái độ phục vụ của shop.,positive,5,
Đẹp hơn tưỡng tượng Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,positive,5,
"Mọi thứ mình đều ưng ý , từ cách nói chuyện dễ thương của chị Leo, cách gói hàng chỉnh chu và cả món hàng nhận được😄quần legging không mỏng , vải cũng không nóng đâu, lên form đẹp lắm !!!",positive,5,
Chị bán hàng đáng yêu .,positive,5,
"Bộ mặc ko quá rộng, chất nỉ mỏng hơn mình tưởng nhưng mặc khá ấm, tag uni áo còn khâu ngược.",negative,2,
"Mình đặt gấu bằng shop gửi gấu lệch, thất vọng quá!",negative,1,
Lần nào nhận hàng cũng thấy ok.,positive,5,
Size hơi nhỏ so với bình thường.,neutral,3,
C bán hàng rất Tử tế.,positive,4,
Co giãn đẹp shop kỹ tư vấn nhiệt tình .. rất ưng ý luôn cảm ơn shop nhiều nhiều 😘😘😘.,positive,4,
Đóng gói sản phẩm chắc chắn.,positive,5,
Chuẩn là sản phẩm đáng thử nhất của maybelline.,positive,4,
Áo ok có điều tay áo hơi nhỏ.,negative,1,
Chất lượng sản phẩm tuyệt vời.,positive,4,
"hàng đẹp, chất, rat vừa vặn thoải mái.",positive,5,
Áo ok lắm nèee.,positive,4,
"Đẹp lắm ạ , e nhận đc hàng sớm mà shop tư vấn nhiệt tình😭🤤.",positive,5,
"Chất lượng sản phẩm tuyệt vời, y hình, vải và đường may rất đẹp.",positive,5,
Hàng quá tệ.,negative,1,
Thanks shop.,positive,4,
Cũng đẹp.,positive,5,
Bạn bán tư vấn nhiệt tình mà áo cũng đẹp nữa.,positive,4,
"Thời gian giao hàng nhanh Đáng đồng tiền. sp bị lỗi phần dưới, với giá nay thì k đòi hỏi nhìu,.",neutral,3,
Thanks Shop.,positive,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,positive,5,
"Hàng rẻ đẹp rất đáng tiền, sẽ ủng hộ trong tương lai.",positive,4,
Min mang.,positive,4,
Tuy nhiên mùi còn hôi.,negative,2,
Chất vải thì ok.,positive,5,
"Vải đẹp, in hơi to và tệ.",negative,2,
Chất lượng quá ổn so vs giá tiền.,positive,5,
"Bộ bầu chất mềm,giống ảnh,mặc bầu hay sau sinh đều đc.hài lòng với sp.thanks shop.",positive,5,
Chưa nhận đc hàng shop ơi.,negative,2,
Gói hàng siêu đẹp 👍👍 Chất lượng sản phẩm tuyệt vời.,positive,5,
Rất ưng!,positive,5,
Nhug rộng thì dễ coi hơn chật k bít mần chi luôn!!,neutral,3,
"Đóng gói sản phẩm rất đẹp và chắc chắn, mới sử dụng nên chưa thấy thay đổi nhiều.",positive,5,
Shop phục vụ rất tốt.,positive,5,
dây vai to hơn bt.,negative,2,
Shop phục vụ rất tốt.,positive,4,
Vì lông ngắn củn ko thấm.,negative,2,
"Sp nóng, như mặc áo mưa vậy.",negative,2,
Chất lượng sản phẩm tuyệt vời.,positive,5,
Về độ uy tín thì khỏi phải lo nghĩ.,positive,5,
Đóng gói sản phẩm rất đẹp và chắc chắn hàng ok lắm nhé.,positive,4,
"Chất vải mỏng, màu k như hình.",negative,2,
Về mặc hơi rộng.,negative,2,
"Chất lượng sản phẩm tuyệt vời, hàng xịn tem mác đầy đủ!",positive,4,
"Áo rẻ nhưng chất lượng lại rất tuyệt nhé, đóng gói chắc chắn, giao hàng lại nhanh.",positive,5,
Mình mua vào tầm này chắc phải chờ đến tháng 10 mới mặc được mất :(.,negative,2,
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời.,positive,5,
Ko đẹp như mong đợi:( phần dập chữ bị mờ miếng lót ko vừa với đế giày.,negative,2,
Không giống như trong hình áo nhỏ như áo e bé mặt chứ khô phải người lớn mặt.,negative,2,
"Vải đẹp, dày dặn :))) Đóng gói sản phẩm rất đẹp và chắc chắn.",positive,5,
mua của shop 5c vừa ý hết cả 5.,positive,5,
shop phục vụ rất tốt nên mua Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh.,positive,5,
Cẩn thận khi đặt hàng shop này.,negative,1,
Chất liệu len khá oke.,neutral,3,
Hỗ trợ đổi size quần nhiệt tình.,positive,4,
"Áo chất liệu đẹp và from đẹp lắm shop ơi, mà shop bán giá cực yêu nữa, tặng shop 10 nhé, chúc shop bán đắt hàng, lần sau sẽ ủng hộ shop nữa ạ 😊😊.",positive,5,
Túi nhỏ hơn nhiều so với mô tả.,negative,2,
Khó tìm được ở ngoài giá này.,positive,5,
Gối to và êm :).,positive,4,
"Không giống như quản cáo,vãi quá mỏng.",negative,1,
Nhìn ngoài thì k vấn đề gì nhưng sử dụng thì...,negative,2,
Sản phẩm nhìn giống hình nhưng cúc bị móp.,positive,4,
"NÊN dùng nếu chỉ để nghe nhạc, KHÔNG nên dùng nếu chỉ chơi games hoặc xem phim, bởi vì tốc độ truyền âm thanh hơi chậm.",negative,2,
Hoạ tiết hơi nhoè Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,positive,5,
Rửa thấy ko thích lắm.,neutral,3,
Nên giat tay.,neutral,3,
Time giao hàng lâu nhưng hàng quá ưng ý cug ko sao.,positive,4,
"Giá cả cũng hợp lí nữa, chất đẹp thật sự luônnn.",positive,4,
mặc đẹp nhùg màu vải hơi tối.,positive,4,
"Đẹp quá thể đáng huhu có màu đỏ đi, mình đặt tiếp :3",positive,4,
Mua lan 2 rui...,neutral,3,
Không có nhận xét về chủ shop vì k chat.,negative,2,
Shop rất nhiệt tình.,positive,5,
Sản phẩm tuyệt vời.,positive,5,
Shop phục vụ khá tốt Quần hơi rộng.,positive,4,
Quần quá xấu chất thì quá xấu luôn ko bgio mua tiếp của shop này nữa Chất lượng sản phẩm rất kém Rất không đáng tiền.,negative,1,
"Chất vải dày, lưng thun thiết kế hữu ích cho mọi size bụng.",positive,4,
"Rất hài lòng về chất lượng sản phẩm, vải đẹp và in đẹp.",positive,5,
"Mình đang dùng không biết chất lượng thế nào, cài đặt khó, nhân viên hỗ trợ cài đặt nhiệt tình, dóng gói sản phẩm chắc chắn.",positive,4,
Vẫn cho 5sao Chất lượng sản phẩm tuyệt vời.,positive,5,
Mình rất ưng ý với sản phẩm này.vượt xa so với tưởng tượng.,positive,5,
Nói chung là ưng ý.,positive,5,
"Áo hơi to, mình bình thường mặc size 34 không mặc vừa.",negative,2,
Chuẩn bị sang hộp 2!,positive,5,
"Shop phục vụ rất tốt Shop phục vụ rất tốt, giao hàng nhanh, sp chất lượng.",positive,4,
😧😧😧.,negative,1,
Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn.,positive,5,
Áo như hình.,neutral,3,
"hàng lởm như hàng giả chất diệt gián bên trong vừa cầm vào đã vỡ hết ra. nói chung là ko có lần thứ 2 mua hàng của shop này, Chất lượng sản phẩm rất kém.",negative,1,
Chất lượng sản phẩm tuyệt vời.,positive,5,
Tóm lại là rất ưng ạ.,positive,5,
Ko biết chất lượng thì thế nào?,neutral,3,
Chất lượng sản phẩm tạm ổn.,neutral,3,
"Tiền nào của nấy, chất k đẹp như tiệm bán, mặc rất nóng.",negative,2,
"Chất vải hơi bóng bóng, không nhăn.",neutral,3,
Mua cái thứ 3 là biết sản phẩm chất lượng miễn chê rồi nha cả nhà.vừa rẻ vừa đẹp.,positive,4,
"Chất vải dày dặn, mặc vào mùa hè ko bị nóng quá đâu ạ.",positive,5,
Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém.,negative,1,
Áo đẹp lắm.,positive,4,
Nên mua rộng hơn 1 size.,neutral,3,
Mở mãi mới đc nên hơi bực 😂.,negative,2,
Vị ăn khá lạ so với những loại snack từng ăn.,neutral,3,
Vải ọ.,neutral,3,
Đường máy cạp hơi xấu vs lại bị rộng eo quá ~~~.,negative,2,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.chị bán hàng tư vấn rất nhiệt tình 😍😍.,positive,5,
Ưa được cái váy nà!!,positive,5,
Lan thu 2 mua...van ung ý lam luon...goi hang đẹp...chat luong sp tot.,positive,4,
Nhìn nó cái muốn ngủ hết sức á.,positive,4,
"Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,se ung ho tiep.",positive,5,
"Hàng tốt, sr shop về cái địa chỉ 😀.",positive,5,
Hàng khá đẹp!,positive,4,
"Bộ gen co giãn tốt,mỏng mịn ôm sát thân mặc thoải mái..",positive,4,
"Đặt hai áo đen va rêu 2chất khác hẳn nhau và áo rêu rộng mặc vừa ,áo rêu còn tạn dc ,chứ áo màu đen qúa tệ cổ bé dáng áo bé chất ko đẹp bằng áo rêu và chỉ người 40kg mới mặc vừa.",negative,1,
5 sao.....sản phẩm đẹp và rất vừa y.,positive,4,
"áo đẹp, mát rẻ, cho 10 sao luôn, giống hệt áo đồng phục cty tớ nên đã giới thiệu 1 cơ số người mua thêm.",positive,5,
Quần đai rộng ơi là rộng.,negative,1,
Thank shop nhe 😊 Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền.,positive,4,
"Chất quá xấu, ghi giá cao rồi sale xuống lừa người mua hàng.",negative,1,
Đẹp!,positive,4,
Mua về kiểu vỡ mộng ấy.,negative,1,
Hơi buồn vì ko dùng đc. :( Nhựa bị lệch ko lắp đc vào nhau.,negative,1,
Áo màu in nhạt vải mặc nóng.,negative,1,
Giao sai mẫu nhưng mặc được.,positive,4,
Vì rộng va hok nhân biên.,negative,1,
Tiếp tục ủng hộ shop.,positive,5,
Chất lượng sản phẩm tuyệt vời.,positive,4,
Rất đáng tiền.,positive,4,
"Áo đẹp lắm, chất mịn đẹp, shop đág tin tưởng.",positive,5,
Chất lương sản phầm đươc.,positive,5,
"Đóng gói sản phẩm chắc chắn Thời gian giao hàng nhanh, chất ổnn.",positive,5,
hic.,negative,2,
Ưng lắm hàng ý hình quần rất vừa thik lắm.,positive,5,
Gói hàng kĩ.,positive,4,
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,positive,5,
"Áo xấu như quỷ giặt xong cứng ngắc , áo mỏng như gì á , làm ăn gian dối cẩu thả.",negative,1,
Đóng gói hàng rất cẩn thận và giao hàng nhanh.,positive,5,
Đóng gói sản phẩm rất đẹp và chắc chắn và giao hàng nhanh 😍.,positive,5,
Keo hơi tràn tý.,negative,2,
"Màu đẹp, hình đẹp, rõ.",positive,4,
Rất đáng tiền..Thời gian giao hàng rất nhanh..mặc lên from đẹp lắm nha shop..,positive,5,
Son không có vỏ.,negative,2,
sản phẩm tốt so với giá tiền!,positive,4,
"Màu hồng nhìn tố, xấu i quá, ko sáng hồng như hình.",negative,2,
Rất đáng tiền.,positive,5,
"chất lượng sản phẩm tốt...shop rất nhiệt tình,giao hàng nhanh ///c.ơn shop.",positive,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,positive,5,
"Không biết do mình chịu loại này hay sao, môi mình vốn rất khô mà gặp em này mượt môi vô cùng.",positive,4,
"Hài lòng lắm ạ, cảm ơn shop.",positive,5,
Hôm nọ vừa đặt màu be xong về xinh quá đặt thêm hai cái màu rêu vừa cho mình vừa cho bạn 😂😂😂.,positive,5,
Chủ hoi nho.,neutral,3,
Chất lượng sản phẩm như hình.,positive,5,
"Không giống ảnh lắm, chất xấu.",negative,2,
"Chất lượng sản phẩm rất kém, hàng không giống hình.",negative,1,
Dk 3 Áo đẹp nhưng Áo sọc trắng hồng k đẹp như hinhg chán quá mà.,negative,1,
Lại mất 2 lần ship.,negative,1,
"Quần vừa vặn, thoải mái.. sẽ ủng hộ shop ak.",positive,4,
Chất lượng sản phẩm tạm được Chất lượng sản phẩm tạm được Giá cả chấp nhận được.,positive,4,
Hàng ok lắm ạ e mua dịp flash sale quá chưng.,positive,4,
"Chất lượng sản phẩm tốt, nhưng cái vòng tay đc tặng như cái dây buộc tóc luôn :(.",neutral,3,
"Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất vải mịn , cạn ngôn để khen.",positive,5,
"Shop phục vụ khá tốt nhưng thời gian giao hàng chậm quá, khá nhiệt tình khi áo mình đặt hết hàng shop có gọi báo cho mình để hỏi ý mình có muốn đổi k, về áo thì có 1 cái bị dính 1 vệt màu hơi kém xinh tý, nói chung tạm ổn.",positive,4,
"Sản phẩm cũng ok so với tầm giá, mỗi tội sh giao hàng hơi lâu.",negative,2,
Rất đáng tiền Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,positive,5,
"Thiếu mất một bộ phận trong đấy , shop làm mình thất vọng Chất lượng sản phẩm tuyệt vời Rất đáng tiền.",positive,4,
Chất lượng sản phẩm tuyệt vời.,positive,4,
Shop gói hàng cẩn thận.,positive,5,
Siêu cưng.,positive,4,
Vải đẹp dày .,positive,5,
"Chất lượng sản phẩm rất kém, vải mỏng dễ rách.",negative,1,
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Hàng mặc thoải mái.,positive,5,
Chất vải ok mềm mịn..,positive,5,
Thời gian giao hàng rất nhanh.,positive,4,
"Ship hơi cao, nên để nhà vận chuyển ghtk để khách tiết kiệm chi phí.",negative,2,
Chúc shop buôn may bán dắt !!!,neutral,3,
"Cũng đẹp nhưng màu hồng chất đẹp hơn nha, được cái màu đen mang sạch.",positive,4,
Không giống hình mẫu.,negative,2,
Áo thì k dãn đc.,negative,1,
Không đáng tiền Thời gian giao hàng chậm.,negative,1,
"Gửi nhầm màu cho mình nhưng thôi cũng ks, chất vải ok theo giá thành, hàng gửi nhanh.",positive,4,
Shop phục vụ tuyệt vời !,positive,4,
Hy vọng đk như review.,neutral,3,
Đúng màu.,positive,4,
Tốt nhất là ko nên mua.,negative,1,
"váy đẹp lắm shop, ủng hộ shop dài dài.",positive,5,
Cái nơ ngắn hơn so với hình nhưng cũng rất đẹp.,positive,4,
Mặc vào rất vừa.,positive,5,
Giao hàng nhanh.,positive,4,
Chất lượng sản phẩm tuyệt vời.,positive,5,
Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền.,positive,4,
Cám ơn shop.,positive,5,
Sẽ quay lại lần sau.,positive,4,
Mua 3 sp Không được đồng kiểm.,negative,1,
Ng gầy thấp ko nên mua.,neutral,3,
"Vải mềm, nhưng hơi mỏng nhìn chung thì ok Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.",positive,4,
tay áo quá ngắn k như mog đợi.,negative,1,
